region_code,sa3_name,sa3_name_lower,gcc_name,state_name,end_year,individuals,total_income,median_taxable_income,average_taxable_income,avg_income_thousand,salary_share_pct,mean_price_thousand,mean_price_value,mean_price_thousand_value,price_to_income,price_to_income_rank_city,area_sq_km
21005,Tullamarine - Broadmeadows,tullamarine - broadmeadows,Greater Melbourne,Victoria,2021,91078,5150079337.0,50845.0,56546.0,56.546,82.4,887.3499999999999,887349.9999999999,887.3499999999999,15.692533512538462,3,294.0938
21203,Casey - South,casey - south,Greater Melbourne,Victoria,2021,116996,6906915480.0,54500.0,59035.0,59.035,85.7,887.3499999999999,887349.9999999999,887.3499999999999,15.030913864656558,4,292.9259
20904,Whittlesea - Wallan,whittlesea - wallan,Greater Melbourne,Victoria,2021,128124,7797120423.0,54655.0,60856.0,60.856,84.2,887.3499999999999,887349.9999999999,887.3499999999999,14.581142368870776,5,997.4395
21201,Cardinia,cardinia,Greater Melbourne,Victoria,2021,62413,3829641207.0,54840.0,61360.0,61.36,83.4,887.3499999999999,887349.9999999999,887.3499999999999,14.46137548891786,6,1282.3263
21202,Casey - North,casey - north,Greater Melbourne,Victoria,2021,70293,4346643306.0,54000.0,61836.0,61.836,81.0,887.3499999999999,887349.9999999999,887.3499999999999,14.350054984151624,7,116.5028
21304,Melton - Bacchus Marsh,melton - bacchus marsh,Greater Melbourne,Victoria,2021,98382,6120477223.0,56128.0,62211.0,62.211,85.5,887.3499999999999,887349.9999999999,887.3499999999999,14.26355467682564,8,671.9435
21305,Wyndham,wyndham,Greater Melbourne,Victoria,2021,153368,9707955467.0,55699.0,63298.0,63.298,84.5,887.3499999999999,887349.9999999999,887.3499999999999,14.01861038263452,9,544.119
21401,Frankston,frankston,Greater Melbourne,Victoria,2021,74194,4699305875.0,56203.0,63338.0,63.338,83.0,887.3499999999999,887349.9999999999,887.3499999999999,14.009757175787046,10,129.5981
21105,Yarra Ranges,yarra ranges,Greater Melbourne,Victoria,2021,83486,5340846937.0,55538.0,63973.0,63.973,79.2,887.3499999999999,887349.9999999999,887.3499999999999,13.870695449642817,11,1605.9372
20902,Darebin - North,darebin - north,Greater Melbourne,Victoria,2021,51850,3349290572.0,55769.0,64596.0,64.596,82.6,887.3499999999999,887349.9999999999,887.3499999999999,13.736918694656014,12,39.4437
21003,Moreland - North,moreland - north,Greater Melbourne,Victoria,2021,42858,2796582816.0,57122.0,65252.0,65.252,83.4,887.3499999999999,887349.9999999999,887.3499999999999,13.598816894501317,13,30.3779
21402,Mornington Peninsula,mornington peninsula,Greater Melbourne,Victoria,2021,79324,5177433998.0,51517.0,65269.0,65.269,70.3,887.3499999999999,887349.9999999999,887.3499999999999,13.595274939098191,14,724.1681
21101,Knox,knox,Greater Melbourne,Victoria,2021,87663,5726809643.0,57041.0,65328.0,65.328,81.0,887.3499999999999,887349.9999999999,887.3499999999999,13.582996571148664,15,118.3018
21205,Monash,monash,Greater Melbourne,Victoria,2021,94389,6286749715.0,53508.0,66605.0,66.605,74.8,887.3499999999999,887349.9999999999,887.3499999999999,13.322573380376847,16,79.4734
21004,Sunbury,sunbury,Greater Melbourne,Victoria,2021,24938,1663080405.0,59448.0,66689.0,66.689,84.5,887.3499999999999,887349.9999999999,887.3499999999999,13.305792559492568,17,260.6846
20604,Melbourne City,melbourne city,Greater Melbourne,Victoria,2021,94272,6385741941.0,50445.0,67737.0,67.737,83.1,887.3499999999999,887349.9999999999,887.3499999999999,13.09993061399235,18,31.3927
21103,Maroondah,maroondah,Greater Melbourne,Victoria,2021,62054,4246426631.0,58589.0,68431.0,68.431,80.7,887.3499999999999,887349.9999999999,887.3499999999999,12.967076325057356,19,61.1872
20702,Manningham - West,manningham - west,Greater Melbourne,Victoria,2021,47739,3337915398.0,53952.0,69920.0,69.92,69.7,887.3499999999999,887349.9999999999,887.3499999999999,12.690932494279174,20,48.6725
20703,Whitehorse - West,whitehorse - west,Greater Melbourne,Victoria,2021,56402,3951819282.0,53311.0,70065.0,70.065,74.8,887.3499999999999,887349.9999999999,887.3499999999999,12.664668522086632,21,38.0552
21104,Whitehorse - East,whitehorse - east,Greater Melbourne,Victoria,2021,32884,2320558726.0,58422.0,70568.0,70.568,76.3,887.3499999999999,887349.9999999999,887.3499999999999,12.574396326947056,22,26.5696
21303,Maribyrnong,maribyrnong,Greater Melbourne,Victoria,2021,51703,3726993972.0,61187.0,72085.0,72.085,84.2,887.3499999999999,887349.9999999999,887.3499999999999,12.30977318443504,23,31.2258
21001,Keilor,keilor,Greater Melbourne,Victoria,2021,32289,2384297801.0,62055.0,73842.0,73.842,77.6,887.3499999999999,887349.9999999999,887.3499999999999,12.016873865821617,24,42.4249
20601,Brunswick - Coburg,brunswick - coburg,Greater Melbourne,Victoria,2021,57217,4256353338.0,63829.0,74390.0,74.39,84.7,887.3499999999999,887349.9999999999,887.3499999999999,11.928350584756014,25,20.4136
20803,Kingston,kingston,Greater Melbourne,Victoria,2021,67662,5072634440.0,63540.0,74970.0,74.97,79.5,887.3499999999999,887349.9999999999,887.3499999999999,11.836067760437507,26,69.8632
21002,Macedon Ranges,macedon ranges,Greater Melbourne,Victoria,2021,17304,1302534237.0,62540.0,75274.0,75.274,76.8,887.3499999999999,887349.9999999999,887.3499999999999,11.788266865053005,27,992.1072
20903,Nillumbik - Kinglake,nillumbik - kinglake,Greater Melbourne,Victoria,2021,37455,2835670538.0,61362.0,75709.0,75.709,76.1,887.3499999999999,887349.9999999999,887.3499999999999,11.720535207174839,28,751.7682
20901,Banyule,banyule,Greater Melbourne,Victoria,2021,67528,5180553806.0,64222.0,76717.0,76.717,77.4,887.3499999999999,887349.9999999999,887.3499999999999,11.566536751958495,29,62.6133
21302,Hobsons Bay,hobsons bay,Greater Melbourne,Victoria,2021,47176,3727988626.0,66559.0,79023.0,79.023,81.5,887.3499999999999,887349.9999999999,887.3499999999999,11.229009275780468,30,62.2158
20802,Glen Eira,glen eira,Greater Melbourne,Victoria,2021,87149,6988697957.0,62208.0,80193.0,80.193,75.8,887.3499999999999,887349.9999999999,887.3499999999999,11.065180252640504,31,40.7003
20603,Essendon,essendon,Greater Melbourne,Victoria,2021,41332,3361035046.0,65143.0,81318.0,81.318,80.2,887.3499999999999,887349.9999999999,887.3499999999999,10.91209818244423,32,18.2149
21102,Manningham - East,manningham - east,Greater Melbourne,Victoria,2021,14133,1154739917.0,56586.0,81705.0,81.705,68.8,887.3499999999999,887349.9999999999,887.3499999999999,10.860412459457804,33,66.5619
20602,Darebin - South,darebin - south,Greater Melbourne,Victoria,2021,32346,2688770248.0,68630.0,83125.0,83.125,82.3,887.3499999999999,887349.9999999999,887.3499999999999,10.67488721804511,34,14.0275
20607,Yarra,yarra,Greater Melbourne,Victoria,2021,58472,5168358321.0,72552.0,88390.0,88.39,82.1,887.3499999999999,887349.9999999999,887.3499999999999,10.039031564656634,35,20.6159
20605,Port Phillip,port phillip,Greater Melbourne,Victoria,2021,66651,5990920991.0,69087.0,89885.0,89.885,79.0,887.3499999999999,887349.9999999999,887.3499999999999,9.872058741725537,36,25.8641
20701,Boroondara,boroondara,Greater Melbourne,Victoria,2021,90663,8587537160.0,64562.0,94719.0,94.719,67.8,887.3499999999999,887349.9999999999,887.3499999999999,9.368236573443554,37,60.0159
20606,Stonnington - West,stonnington - west,Greater Melbourne,Victoria,2021,39957,3818995731.0,70363.0,95578.0,95.578,74.2,887.3499999999999,887349.9999999999,887.3499999999999,9.284040260310949,38,11.9292
20804,Stonnington - East,stonnington - east,Greater Melbourne,Victoria,2021,23752,2345922829.0,65188.0,98767.0,98.767,69.9,887.3499999999999,887349.9999999999,887.3499999999999,8.984276124616521,39,13.7218
20801,Bayside,bayside,Greater Melbourne,Victoria,2021,52879,5469607152.0,66754.0,103436.0,103.436,66.6,887.3499999999999,887349.9999999999,887.3499999999999,8.578734676514946,40,37.2111
21503,Murray River - Swan Hill,murray river - swan hill,Rest of Vic.,Victoria,2021,19515,945644136.0,43991.0,48457.0,48.457,74.0,887.3499999999999,887349.9999999999,887.3499999999999,18.31211176919743,1,17851.3822
20502,Gippsland - East,gippsland - east,Rest of Vic.,Victoria,2021,21481,1109977825.0,45000.0,51673.0,51.673,72.4,887.3499999999999,887349.9999999999,887.3499999999999,17.172411123797726,2,21713.2073
20103,Maryborough - Pyrenees,maryborough - pyrenees,Rest of Vic.,Victoria,2021,10986,570887634.0,47031.0,51965.0,51.965,76.0,887.3499999999999,887349.9999999999,887.3499999999999,17.075916482247663,3,6172.454
20203,Loddon - Elmore,loddon - elmore,Rest of Vic.,Victoria,2021,5089,264942335.0,47483.0,52062.0,52.062,68.9,887.3499999999999,887349.9999999999,887.3499999999999,17.044101263877682,4,7633.5241
21502,Mildura,mildura,Rest of Vic.,Victoria,2021,29777,1551378628.0,46705.0,52100.0,52.1,81.0,887.3499999999999,887349.9999999999,887.3499999999999,17.031669865642993,5,22081.9206
21602,Moira,moira,Rest of Vic.,Victoria,2021,14210,747181385.0,47980.0,52581.0,52.581,75.6,887.3499999999999,887349.9999999999,887.3499999999999,16.87586770886822,6,4045.9201
21703,Colac - Corangamite,colac - corangamite,Rest of Vic.,Victoria,2021,18670,987542124.0,48328.0,52895.0,52.895,71.3,887.3499999999999,887349.9999999999,887.3499999999999,16.775687683145854,7,7936.5546
21501,Grampians,grampians,Rest of Vic.,Victoria,2021,28148,1496487147.0,48893.0,53165.0,53.165,72.0,887.3499999999999,887349.9999999999,887.3499999999999,16.690491864948743,8,38139.6815
21701,Glenelg - Southern Grampians,glenelg - southern grampians,Rest of Vic.,Victoria,2021,17492,948727888.0,48440.0,54238.0,54.238,73.4,887.3499999999999,887349.9999999999,887.3499999999999,16.360300896050738,9,12946.3914
20503,Gippsland - South West,gippsland - south west,Rest of Vic.,Victoria,2021,30412,1650033845.0,45793.0,54256.0,54.256,68.5,887.3499999999999,887349.9999999999,887.3499999999999,16.354873193748155,10,4381.6191
21601,Campaspe,campaspe,Rest of Vic.,Victoria,2021,18999,1053827911.0,49269.0,55468.0,55.468,76.1,887.3499999999999,887349.9999999999,887.3499999999999,15.997512079036559,11,4554.7835
21603,Shepparton,shepparton,Rest of Vic.,Victoria,2021,34519,1920109860.0,50081.0,55625.0,55.625,80.8,887.3499999999999,887349.9999999999,887.3499999999999,15.952359550561795,12,2333.1625
21704,Warrnambool,warrnambool,Rest of Vic.,Victoria,2021,27520,1543966473.0,50427.0,56103.0,56.103,75.2,887.3499999999999,887349.9999999999,887.3499999999999,15.816444753399994,13,5496.1771
20402,Wangaratta - Benalla,wangaratta - benalla,Rest of Vic.,Victoria,2021,24081,1354194417.0,50975.0,56235.0,56.235,76.0,887.3499999999999,887349.9999999999,887.3499999999999,15.779318929492307,14,6545.573
20401,Upper Goulburn Valley,upper goulburn valley,Rest of Vic.,Victoria,2021,27944,1597363063.0,50299.0,57163.0,57.163,74.9,887.3499999999999,887349.9999999999,887.3499999999999,15.523153088536288,15,13959.3184
20403,Wodonga - Alpine,wodonga - alpine,Rest of Vic.,Victoria,2021,39402,2265373739.0,52491.0,57494.0,57.494,78.2,887.3499999999999,887349.9999999999,887.3499999999999,15.433784394893378,16,13501.5851
20201,Bendigo,bendigo,Rest of Vic.,Victoria,2021,52132,3121835577.0,53424.0,59883.0,59.883,80.9,887.3499999999999,887349.9999999999,887.3499999999999,14.81806188734699,17,287.4437
20505,Wellington,wellington,Rest of Vic.,Victoria,2021,21107,1274869703.0,50737.0,60400.0,60.4,76.7,887.3499999999999,887349.9999999999,887.3499999999999,14.691225165562912,18,10044.7738
20501,Baw Baw,baw baw,Rest of Vic.,Victoria,2021,28044,1696326135.0,52443.0,60488.0,60.488,76.5,887.3499999999999,887349.9999999999,887.3499999999999,14.669851871445575,19,3933.8416
20101,Ballarat,ballarat,Rest of Vic.,Victoria,2021,58234,3568046157.0,53299.0,61271.0,61.271,80.8,887.3499999999999,887349.9999999999,887.3499999999999,14.482381550815228,20,448.3487
20102,Creswick - Daylesford - Ballan,creswick - daylesford - ballan,Rest of Vic.,Victoria,2021,14554,908920847.0,52152.0,62452.0,62.452,73.2,887.3499999999999,887349.9999999999,887.3499999999999,14.208512137321462,21,3666.673
20302,Geelong,geelong,Rest of Vic.,Victoria,2021,108985,6896420781.0,54200.0,63279.0,63.279,80.7,887.3499999999999,887349.9999999999,887.3499999999999,14.022819576794827,22,918.8913
20504,Latrobe Valley,latrobe valley,Rest of Vic.,Victoria,2021,37061,2348022916.0,53072.0,63356.0,63.356,83.5,887.3499999999999,887349.9999999999,887.3499999999999,14.005776879853524,23,1479.6675
20301,Barwon - West,barwon - west,Rest of Vic.,Victoria,2021,11542,740007898.0,55960.0,64114.0,64.114,76.7,887.3499999999999,887349.9999999999,887.3499999999999,13.840190909941665,24,2579.8387
20202,Heathcote - Castlemaine - Kyneton,heathcote - castlemaine - kyneton,Rest of Vic.,Victoria,2021,24422,1585831767.0,54163.0,64935.0,64.935,73.0,887.3499999999999,887349.9999999999,887.3499999999999,13.665203665203663,25,3920.938
20303,Surf Coast - Bellarine Peninsula,surf coast - bellarine peninsula,Rest of Vic.,Victoria,2021,44544,2994818029.0,54921.0,67233.0,67.233,71.4,887.3499999999999,887349.9999999999,887.3499999999999,13.198131869766334,26,929.969
50604,Gosnells,gosnells,Greater Perth,Western Australia,2021,65524,4144494498.0,55482.0,63252.0,63.252,83.9,595.325,595325.0,595.325,9.411955353190413,1,127.2976
50603,Canning,canning,Greater Perth,Western Australia,2021,54449,3570352399.0,53994.0,65572.0,65.572,79.6,595.325,595325.0,595.325,9.078951381687306,2,68.1883
50703,Kwinana,kwinana,Greater Perth,Western Australia,2021,24441,1627997691.0,59964.0,66609.0,66.609,88.9,595.325,595325.0,595.325,8.93760602921527,3,120.0123
50503,Wanneroo,wanneroo,Greater Perth,Western Australia,2021,113419,7679862448.0,58200.0,67712.0,67.712,84.3,595.325,595325.0,595.325,8.792016186200378,4,684.2006
50601,Armadale,armadale,Greater Perth,Western Australia,2021,49594,3362361109.0,60155.0,67798.0,67.798,85.6,595.325,595325.0,595.325,8.780863742293283,5,559.5258
50403,Swan,swan,Greater Perth,Western Australia,2021,82247,5591174796.0,59533.0,67980.0,67.98,85.5,595.325,595325.0,595.325,8.757355104442484,6,1032.3315
50201,Mandurah,mandurah,Greater Perth,Western Australia,2021,50888,3642580996.0,57056.0,71580.0,71.58,78.5,595.325,595325.0,595.325,8.31691813355686,7,1032.8629
50401,Bayswater - Bassendean,bayswater - bassendean,Greater Perth,Western Australia,2021,47353,3392906294.0,62239.0,71651.0,71.651,81.8,595.325,595325.0,595.325,8.308676780505506,8,44.6693
50705,Rockingham,rockingham,Greater Perth,Western Australia,2021,72844,5265172737.0,61872.0,72280.0,72.28,86.0,595.325,595325.0,595.325,8.23637244050913,9,257.6907
50602,Belmont - Victoria Park,belmont - victoria park,Greater Perth,Western Australia,2021,45232,3284658072.0,61502.0,72618.0,72.618,84.6,595.325,595325.0,595.325,8.198036299540059,10,60.1098
50605,Kalamunda,kalamunda,Greater Perth,Western Australia,2021,31858,2318257123.0,61822.0,72768.0,72.768,79.7,595.325,595325.0,595.325,8.181137313104662,11,283.8001
50606,Serpentine - Jarrahdale,serpentine - jarrahdale,Greater Perth,Western Australia,2021,17522,1276123927.0,63492.0,72830.0,72.83,83.1,595.325,595325.0,595.325,8.174172731017437,12,904.7635
50701,Cockburn,cockburn,Greater Perth,Western Australia,2021,66766,4868526098.0,62801.0,72919.0,72.919,84.2,595.325,595325.0,595.325,8.164195888588708,13,148.2103
50402,Mundaring,mundaring,Greater Perth,Western Australia,2021,22879,1681028924.0,61535.0,73475.0,73.475,79.2,595.325,595325.0,595.325,8.102415787682885,14,685.4311
50502,Stirling,stirling,Greater Perth,Western Australia,2021,114260,8618076427.0,61616.0,75425.0,75.425,78.0,595.325,595325.0,595.325,7.892940006629102,15,99.3262
50501,Joondalup,joondalup,Greater Perth,Western Australia,2021,90683,7000191449.0,62772.0,77194.0,77.194,77.8,595.325,595325.0,595.325,7.712063113713501,16,100.486
50702,Fremantle,fremantle,Greater Perth,Western Australia,2021,22347,1849305129.0,63991.0,82754.0,82.754,74.9,595.325,595325.0,595.325,7.193912076757619,17,41.6515
50704,Melville,melville,Greater Perth,Western Australia,2021,56422,4698894236.0,63318.0,83281.0,83.281,72.0,595.325,595325.0,595.325,7.148389188410322,18,53.4537
50607,South Perth,south perth,Greater Perth,Western Australia,2021,23966,2048368810.0,65209.0,85470.0,85.47,73.6,595.325,595325.0,595.325,6.965309465309465,19,20.3068
50302,Perth City,perth city,Greater Perth,Western Australia,2021,69125,6089142878.0,66703.0,88089.0,88.089,79.6,595.325,595325.0,595.325,6.758221798408428,20,43.5389
50301,Cottesloe - Claremont,cottesloe - claremont,Greater Perth,Western Australia,2021,36388,4184742210.0,64004.0,115003.0,115.003,61.9,595.325,595325.0,595.325,5.176604088588993,21,48.7152
50901,Albany,albany,Rest of WA,Western Australia,2021,30084,1637490068.0,47184.0,54431.0,54.431,70.7,595.325,595325.0,595.325,10.937241645385901,1,37888.1495
50903,Wheat Belt - South,wheat belt - south,Rest of WA,Western Australia,2021,9284,521061406.0,47179.0,56125.0,56.125,65.9,595.325,595325.0,595.325,10.607126948775056,2,48762.8059
50103,Manjimup,manjimup,Rest of WA,Western Australia,2021,11566,667874585.0,46583.0,57745.0,57.745,71.5,595.325,595325.0,595.325,10.309550610442463,3,15688.5749
51102,Gascoyne,gascoyne,Rest of WA,Western Australia,2021,5247,309862033.0,49487.0,59055.0,59.055,81.8,595.325,595325.0,595.325,10.080856828380323,4,135064.617
50101,Augusta - Margaret River - Busselton,augusta - margaret river - busselton,Rest of WA,Western Australia,2021,30338,1802155929.0,46654.0,59403.0,59.403,71.5,595.325,595325.0,595.325,10.021800245778833,5,3664.3233
51101,Esperance,esperance,Rest of WA,Western Australia,2021,8150,488578233.0,50872.0,59948.0,59.948,74.2,595.325,595325.0,595.325,9.93068993127377,6,55660.6599
50902,Wheat Belt - North,wheat belt - north,Rest of WA,Western Australia,2021,26811,1659696622.0,52220.0,61904.0,61.904,71.7,595.325,595325.0,595.325,9.616906823468597,7,110694.5772
51001,Kimberley,kimberley,Rest of WA,Western Australia,2021,18864,1175370285.0,54900.0,62308.0,62.308,90.7,595.325,595325.0,595.325,9.554551582461322,8,419245.0882
51104,Mid West,mid west,Rest of WA,Western Australia,2021,27497,1743388292.0,53393.0,63403.0,63.403,78.8,595.325,595325.0,595.325,9.389539927132786,9,466794.755
50102,Bunbury,bunbury,Rest of WA,Western Australia,2021,56898,3890958088.0,57033.0,68385.0,68.385,81.8,595.325,595325.0,595.325,8.705490970242012,10,5449.5137
51103,Goldfields,goldfields,Rest of WA,Western Australia,2021,21971,1796979740.0,72436.0,81789.0,81.789,91.6,595.325,595325.0,595.325,7.278790546405996,11,714524.7709
51002,East Pilbara,east pilbara,Rest of WA,Western Australia,2021,13536,1269616584.0,85868.0,93796.0,93.796,94.9,595.325,595325.0,595.325,6.347019062646595,12,390711.986
51003,West Pilbara,west pilbara,Rest of WA,Western Australia,2021,17439,1703221570.0,86488.0,97667.0,97.667,94.0,595.325,595325.0,595.325,6.095457012092109,13,116066.0889
80103,Canberra East,canberra east,Australian Capital Territory,Australian Capital Territory,2022,634,39134719.0,56746.0,61727.0,61.727,78.1,973.25,973250.0,973.25,15.767006334343156,1,211.7957
80101,Belconnen,belconnen,Australian Capital Territory,Australian Capital Territory,2022,62318,4776321020.0,71084.0,76644.0,76.644,80.4,973.25,973250.0,973.25,12.698319503157455,2,112.2636
80111,Uriarra - Namadgi,uriarra - namadgi,Australian Capital Territory,Australian Capital Territory,2022,358,27881016.0,73306.0,77880.0,77.88,79.5,973.25,973250.0,973.25,12.49678993323061,3,1619.5351
80107,Tuggeranong,tuggeranong,Australian Capital Territory,Australian Capital Territory,2022,52446,4114906547.0,73982.0,78460.0,78.46,80.7,973.25,973250.0,973.25,12.404409890390008,4,159.6268
80104,Gungahlin,gungahlin,Australian Capital Territory,Australian Capital Territory,2022,55167,4393734211.0,73276.0,79644.0,79.644,87.0,973.25,973250.0,973.25,12.220004017879564,5,91.8779
80105,North Canberra,north canberra,Australian Capital Territory,Australian Capital Territory,2022,38120,3294002270.0,77109.0,86411.0,86.411,82.4,973.25,973250.0,973.25,11.263033641550265,6,44.7228
80108,Weston Creek,weston creek,Australian Capital Territory,Australian Capital Territory,2022,13294,1182759702.0,81533.0,88969.0,88.969,74.5,973.25,973250.0,973.25,10.939203542807045,7,18.1487
80110,Molonglo,molonglo,Australian Capital Territory,Australian Capital Territory,2022,7715,702573762.0,84464.0,91066.0,91.066,89.8,973.25,973250.0,973.25,10.687303713789998,8,27.1507
80109,Woden Valley,woden valley,Australian Capital Territory,Australian Capital Territory,2022,23059,2140677006.0,79919.0,92835.0,92.835,75.5,973.25,973250.0,973.25,10.483653794366349,9,28.6004
80106,South Canberra,south canberra,Australian Capital Territory,Australian Capital Territory,2022,19130,2060445685.0,90675.0,107708.0,107.708,73.0,973.25,973250.0,973.25,9.036004753593048,10,44.4113
12702,Fairfield,fairfield,Greater Sydney,New South Wales,2022,85512,4605371667.0,46984.0,53856.0,53.856,83.8,1170.525,1170525.0,1170.525,21.73434714795009,1,123.7703
12503,Merrylands - Guildford,merrylands - guildford,Greater Sydney,New South Wales,2022,75946,4362399318.0,49182.0,57441.0,57.441,82.2,1170.525,1170525.0,1170.525,20.377865984227295,2,56.9969
11603,Mount Druitt,mount druitt,Greater Sydney,New South Wales,2022,59838,3497504309.0,54836.0,58450.0,58.45,90.5,1170.525,1170525.0,1170.525,20.026090675791274,3,81.8889
11902,Canterbury,canterbury,Greater Sydney,New South Wales,2022,68017,4058456540.0,49698.0,59668.0,59.668,80.4,1170.525,1170525.0,1170.525,19.617299054769727,4,29.9648
12501,Auburn,auburn,Greater Sydney,New South Wales,2022,56334,3377534913.0,50433.0,59956.0,59.956,82.2,1170.525,1170525.0,1170.525,19.52306691573821,5,33.06
10202,Wyong,wyong,Greater Sydney,New South Wales,2022,85179,5136322333.0,52937.0,60300.0,60.3,83.5,1170.525,1170525.0,1170.525,19.41169154228856,6,692.6225
11901,Bankstown,bankstown,Greater Sydney,New South Wales,2022,88057,5330884832.0,50781.0,60539.0,60.539,82.8,1170.525,1170525.0,1170.525,19.33505674028312,7,68.6675
12405,St Marys,st marys,Greater Sydney,New South Wales,2022,31492,1945533339.0,58392.0,61779.0,61.779,89.5,1170.525,1170525.0,1170.525,18.94697227213131,8,33.1146
12302,Campbelltown (NSW),campbelltown (nsw),Greater Sydney,New South Wales,2022,94940,5894148182.0,56909.0,62083.0,62.083,88.3,1170.525,1170525.0,1170.525,18.854195190309746,9,333.0123
12404,Richmond - Windsor,richmond - windsor,Greater Sydney,New South Wales,2022,20487,1305936700.0,57871.0,63745.0,63.745,84.1,1170.525,1170525.0,1170.525,18.362616675817712,10,178.8386
11601,Blacktown,blacktown,Greater Sydney,New South Wales,2022,78962,5076902497.0,58109.0,64296.0,64.296,86.7,1170.525,1170525.0,1170.525,18.2052538260545,11,55.9289
12703,Liverpool,liverpool,Greater Sydney,New South Wales,2022,68273,4426651221.0,58332.0,64838.0,64.838,86.7,1170.525,1170525.0,1170.525,18.053070730127395,12,124.9847
12701,Bringelly - Green Valley,bringelly - green valley,Greater Sydney,New South Wales,2022,75146,4912895219.0,58600.0,65378.0,65.378,87.0,1170.525,1170525.0,1170.525,17.903958518155953,13,291.524
10201,Gosford,gosford,Greater Sydney,New South Wales,2022,91760,6325916789.0,55923.0,68940.0,68.94,78.2,1170.525,1170525.0,1170.525,16.978894691035684,14,988.3863
12403,Penrith,penrith,Greater Sydney,New South Wales,2022,90485,6257407878.0,62916.0,69154.0,69.154,87.9,1170.525,1170525.0,1170.525,16.926352777858114,15,356.859
11503,Hawkesbury,hawkesbury,Greater Sydney,New South Wales,2022,14194,986005499.0,59005.0,69466.0,69.466,78.5,1170.525,1170525.0,1170.525,16.85032965767426,16,2492.0101
11904,Kogarah - Rockdale,kogarah - rockdale,Greater Sydney,New South Wales,2022,82752,5785822808.0,59222.0,69918.0,69.918,81.9,1170.525,1170525.0,1170.525,16.74139706513344,17,31.348
11903,Hurstville,hurstville,Greater Sydney,New South Wales,2022,72739,5099792228.0,56624.0,70111.0,70.111,79.5,1170.525,1170525.0,1170.525,16.69531171998688,18,33.9469
12303,Wollondilly,wollondilly,Greater Sydney,New South Wales,2022,25448,1796566356.0,61852.0,70598.0,70.598,83.8,1170.525,1170525.0,1170.525,16.58014391342531,19,870.3606
12401,Blue Mountains,blue mountains,Greater Sydney,New South Wales,2022,40520,2927650309.0,61474.0,72252.0,72.252,77.7,1170.525,1170525.0,1170.525,16.20058960305597,20,942.4079
11701,Botany,botany,Greater Sydney,New South Wales,2022,35887,2616913897.0,61589.0,72921.0,72.921,85.6,1170.525,1170525.0,1170.525,16.051960340642612,21,28.3677
12301,Camden,camden,Greater Sydney,New South Wales,2022,42868,3128410763.0,64732.0,72978.0,72.978,87.8,1170.525,1170525.0,1170.525,16.03942283975993,22,73.8692
12502,Carlingford,carlingford,Greater Sydney,New South Wales,2022,38633,2821707267.0,60837.0,73039.0,73.039,78.7,1170.525,1170525.0,1170.525,16.026027190952778,23,25.6873
12504,Parramatta,parramatta,Greater Sydney,New South Wales,2022,90276,6613951050.0,63689.0,73264.0,73.264,86.3,1170.525,1170525.0,1170.525,15.976809892989735,24,47.0908
12003,Strathfield - Burwood - Ashfield,strathfield - burwood - ashfield,Greater Sydney,New South Wales,2022,98760,7363153661.0,59530.0,74556.0,74.556,82.2,1170.525,1170525.0,1170.525,15.699943666505714,25,34.1437
11602,Blacktown - North,blacktown - north,Greater Sydney,New South Wales,2022,85968,6992769351.0,71994.0,81342.0,81.342,89.7,1170.525,1170525.0,1170.525,14.3901674411743,26,103.0657
11502,Dural - Wisemans Ferry,dural - wisemans ferry,Greater Sydney,New South Wales,2022,15048,1236725683.0,59639.0,82185.0,82.185,70.8,1170.525,1170525.0,1170.525,14.242562511407192,27,569.2386
12802,Sutherland - Menai - Heathcote,sutherland - menai - heathcote,Greater Sydney,New South Wales,2022,64516,5329365850.0,70134.0,82605.0,82.605,82.2,1170.525,1170525.0,1170.525,14.17014708552751,28,240.2473
12102,Hornsby,hornsby,Greater Sydney,New South Wales,2022,49768,4236667009.0,70127.0,85128.0,85.128,80.9,1170.525,1170525.0,1170.525,13.750176205243868,29,137.3989
12801,Cronulla - Miranda - Caringbah,cronulla - miranda - caringbah,Greater Sydney,New South Wales,2022,66070,5640369162.0,67913.0,85370.0,85.37,76.7,1170.525,1170525.0,1170.525,13.711198313224786,30,55.6052
11504,Rouse Hill - McGraths Hill,rouse hill - mcgraths hill,Greater Sydney,New South Wales,2022,34262,2953981502.0,73358.0,86217.0,86.217,85.8,1170.525,1170525.0,1170.525,13.576498834336615,31,118.2237
12602,Ryde - Hunters Hill,ryde - hunters hill,Greater Sydney,New South Wales,2022,84673,7316283134.0,67502.0,86406.0,86.406,78.9,1170.525,1170525.0,1170.525,13.546802305395458,32,47.1624
12202,Pittwater,pittwater,Greater Sydney,New South Wales,2022,35432,3124470141.0,61069.0,88182.0,88.182,69.8,1170.525,1170525.0,1170.525,13.273967476355718,33,90.6494
11702,Marrickville - Sydenham - Petersham,marrickville - sydenham - petersham,Greater Sydney,New South Wales,2022,34778,3068638815.0,73037.0,88235.0,88.235,85.9,1170.525,1170525.0,1170.525,13.265994219980733,34,12.67
12601,Pennant Hills - Epping,pennant hills - epping,Greater Sydney,New South Wales,2022,30727,2735024806.0,69883.0,89010.0,89.01,76.1,1170.525,1170525.0,1170.525,13.150488709133805,35,22.1744
