SA3,SA3 NAME,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40403,West Torrens,"33,239","34,406","35,107","35,769","37,617"," 	37 "," 	37 "," 	37 "," 	37 "," 	37 ","1,869,758,626","1,987,899,802","2,087,735,788","2,233,934,051","2,467,581,310","49,721","50,972","52,225","55,184","58,349","56,254","57,776","59,468","62,454","65,598"," 	78.2 "," 	78.1 "," 	78.3 "," 	79.0 "," 	80.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40501,Barossa,"18,152","18,342","18,597","18,700","19,591"," 	42 "," 	42 "," 	42 "," 	42 "," 	42 ","965,422,679","1,005,492,885","1,046,612,828","1,097,383,617","1,180,895,772","48,175","50,047","51,132","53,641","55,030","53,188","54,813","56,279","58,684","60,277"," 	76.3 "," 	76.2 "," 	76.3 "," 	75.7 "," 	76.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40502,Lower North,"9,586","9,581","9,580","9,780","10,236"," 	43 "," 	43 "," 	43 "," 	43 "," 	42 ","443,052,812","458,591,901","475,106,435","498,692,593","538,229,356","41,509","43,524","44,657","46,067","47,423","46,214","47,865","49,594","50,991","52,582"," 	67.6 "," 	67.3 "," 	67.6 "," 	68.3 "," 	68.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40503,Mid North,"11,477","11,445","11,431","11,683","12,095"," 	42 "," 	42 "," 	42 "," 	42 "," 	42 ","579,134,426","583,858,908","604,844,969","640,994,777","683,144,979","44,141","44,676","46,556","48,728","50,202","50,469","51,014","52,913","54,866","56,482"," 	76.3 "," 	76.2 "," 	76.6 "," 	76.5 "," 	76.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40504,Yorke Peninsula,"9,172","9,298","9,292","9,713","10,293"," 	44 "," 	44 "," 	44 "," 	44 "," 	44 ","415,495,186","433,416,804","451,832,171","487,258,469","530,100,649","39,416","40,443","42,006","43,448","44,222","45,320","46,614","48,626","50,166","51,501"," 	63.7 "," 	64.3 "," 	64.7 "," 	64.9 "," 	66.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40601,Eyre Peninsula and South West,"25,781","26,109","26,215","26,980","27,927"," 	41 "," 	41 "," 	41 "," 	40 "," 	40 ","1,352,985,269","1,419,433,441","1,466,876,044","1,535,782,628","1,645,006,635","45,337","47,701","48,902","50,000","51,147","52,484","54,368","55,956","56,923","58,904"," 	75.6 "," 	75.4 "," 	75.6 "," 	76.1 "," 	76.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40602,Outback - North and East,"12,234","12,541","12,294","12,135","12,454"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","764,231,490","800,984,522","804,811,569","823,343,434","867,753,723","52,744","53,660","55,013","57,955","59,334","62,463","63,879","65,464","67,849","69,677"," 	87.1 "," 	87.1 "," 	86.9 "," 	87.0 "," 	87.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40701,Fleurieu - Kangaroo Island,"19,958","20,503","20,901","21,412","22,554"," 	45 "," 	45 "," 	45 "," 	44 "," 	44 ","925,591,979","975,887,222","1,031,549,317","1,112,335,530","1,197,204,114","39,358","40,896","42,060","44,250","44,998","46,372","47,590","49,354","51,949","53,082"," 	64.3 "," 	64.2 "," 	64.3 "," 	64.4 "," 	64.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40702,Limestone Coast,"32,453","32,940","33,088","33,455","34,566"," 	41 "," 	40 "," 	40 "," 	40 "," 	40 ","1,549,267,734","1,619,272,797","1,677,882,196","1,751,851,073","1,859,991,722","44,238","45,443","46,880","48,596","49,615","47,736","49,155","50,710","52,364","53,810"," 	75.3 "," 	75.2 "," 	75.3 "," 	75.3 "," 	75.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40703,Murray and Mallee,"33,019","33,004","32,985","33,432","34,676"," 	40 "," 	40 "," 	40 "," 	40 "," 	40 ","1,427,957,656","1,470,132,310","1,532,906,432","1,609,016,749","1,732,620,732","39,883","41,209","42,850","45,084","46,506","43,250","44,545","46,473","48,128","49,966"," 	76.1 "," 	76.0 "," 	75.8 "," 	76.0 "," 	76.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Australia,,"1,351,385","1,375,066","1,399,583","1,436,018","1,527,447"," 	38 "," 	39 "," 	39 "," 	39 "," 	39 ","90,269,212,090","93,628,943,297","97,850,939,800","104,866,022,730","115,113,082,983","53,769","55,094","56,664","59,700","61,638","66,798","68,090","69,914","73,026","75,363"," 	79.7 "," 	79.4 "," 	79.7 "," 	80.2 "," 	81.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50101,Augusta - Margaret River - Busselton,"27,753","28,436","29,286","30,338","32,451"," 	40 "," 	40 "," 	41 "," 	41 "," 	41 ","1,443,989,169","1,513,968,075","1,627,501,407","1,802,155,929","2,007,693,332","39,698","41,289","42,722","46,654","48,159","52,026","53,243","55,573","59,403","61,868"," 	71.2 "," 	71.2 "," 	71.6 "," 	71.5 "," 	72.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50102,Bunbury,"53,459","54,306","54,961","56,898","60,672"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","3,390,193,499","3,476,907,924","3,624,296,052","3,890,958,088","4,238,490,455","51,536","52,774","54,554","57,033","58,448","63,419","64,020","65,943","68,385","69,859"," 	80.9 "," 	80.8 "," 	81.0 "," 	81.8 "," 	82.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50103,Manjimup,"11,563","11,556","11,715","11,566","12,553"," 	42 "," 	43 "," 	43 "," 	44 "," 	44 ","567,500,815","585,381,086","619,942,202","667,874,585","733,781,837","38,140","39,579","41,836","46,583","47,556","49,083","50,639","52,919","57,745","58,455"," 	72.2 "," 	72.2 "," 	72.2 "," 	71.5 "," 	72.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50201,Mandurah,"46,579","47,734","48,505","50,888","54,976"," 	41 "," 	41 "," 	42 "," 	41 "," 	41 ","3,059,412,014","3,188,721,048","3,349,173,598","3,642,580,996","4,035,676,821","51,486","53,204","54,992","57,056","58,238","65,681","66,798","69,048","71,580","73,408"," 	77.9 "," 	77.6 "," 	77.7 "," 	78.5 "," 	79.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50301,Cottesloe - Claremont,"34,950","35,323","35,462","36,388","38,318"," 	41 "," 	41 "," 	42 "," 	41 "," 	41 ","3,689,491,932","3,816,950,900","3,858,957,288","4,184,742,210","4,505,350,458","56,260","58,032","60,000","64,004","64,883","105,559","108,065","108,820","115,003","117,578"," 	61.3 "," 	60.9 "," 	61.2 "," 	61.9 "," 	63.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50302,Perth City,"67,836","68,594","70,262","69,125","73,687"," 	35 "," 	35 "," 	35 "," 	36 "," 	36 ","5,417,150,726","5,563,756,035","5,819,709,901","6,089,142,878","6,725,952,333","57,665","58,885","60,340","66,703","69,224","79,857","81,119","82,829","88,089","91,277"," 	80.2 "," 	79.6 "," 	79.6 "," 	79.6 "," 	80.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50401,Bayswater - Bassendean,"45,541","46,219","46,790","47,353","50,146"," 	38 "," 	38 "," 	38 "," 	38 "," 	38 ","2,950,455,463","3,056,150,567","3,191,354,434","3,392,906,294","3,718,674,136","55,604","56,997","58,525","62,239","64,088","64,781","66,118","68,206","71,651","74,157"," 	81.2 "," 	81.1 "," 	81.3 "," 	81.8 "," 	82.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50402,Mundaring,"21,594","21,944","22,207","22,879","24,096"," 	43 "," 	43 "," 	43 "," 	43 "," 	43 ","1,450,456,904","1,503,597,174","1,579,105,719","1,681,028,924","1,825,557,505","55,791","57,177","59,293","61,535","63,117","67,169","68,517","71,108","73,475","75,762"," 	78.2 "," 	78.1 "," 	78.4 "," 	79.2 "," 	80.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50403,Swan,"73,103","75,710","78,145","82,247","88,684"," 	38 "," 	38 "," 	38 "," 	38 "," 	38 ","4,570,562,067","4,817,582,135","5,120,876,916","5,591,174,796","6,259,046,717","54,621","55,947","57,390","59,533","61,896","62,526","63,630","65,530","67,980","70,577"," 	84.9 "," 	84.7 "," 	84.9 "," 	85.5 "," 	86.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50501,Joondalup,"88,240","88,413","88,848","90,683","94,551"," 	42 "," 	42 "," 	42 "," 	42 "," 	42 ","6,206,646,721","6,378,666,496","6,587,183,568","7,000,191,449","7,545,214,534","56,140","57,755","59,955","62,772","64,888","70,339","72,142","74,140","77,194","79,800"," 	77.7 "," 	77.2 "," 	77.4 "," 	77.8 "," 	78.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50502,Stirling,"108,727","110,285","112,368","114,260","120,523"," 	37 "," 	37 "," 	37 "," 	38 "," 	38 ","7,410,466,902","7,679,144,507","8,053,312,890","8,618,076,427","9,469,537,008","54,924","56,261","57,884","61,616","64,487","68,159","69,633","71,669","75,425","78,570"," 	77.7 "," 	77.2 "," 	77.4 "," 	78.0 "," 	79.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50503,Wanneroo,"103,382","106,542","109,233","113,419","121,139"," 	38 "," 	38 "," 	38 "," 	38 "," 	38 ","6,441,563,430","6,752,907,120","7,117,548,366","7,679,862,448","8,534,913,129","53,300","54,689","55,904","58,200","60,349","62,312","63,384","65,159","67,712","70,456"," 	83.7 "," 	83.6 "," 	83.9 "," 	84.3 "," 	85.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50601,Armadale,"44,330","45,981","47,327","49,594","53,716"," 	37 "," 	37 "," 	38 "," 	38 "," 	38 ","2,748,985,469","2,929,214,655","3,105,002,723","3,362,361,109","3,771,732,039","54,860","56,743","58,286","60,155","62,044","62,006","63,698","65,607","67,798","70,216"," 	84.9 "," 	84.9 "," 	85.1 "," 	85.6 "," 	86.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50602,Belmont - Victoria Park,"42,538","43,224","44,177","45,232","47,962"," 	35 "," 	35 "," 	36 "," 	36 "," 	36 ","2,776,049,266","2,880,097,622","3,036,289,572","3,284,658,072","3,662,325,195","55,345","56,243","57,559","61,502","65,329","65,260","66,626","68,730","72,618","76,359"," 	84.8 "," 	84.4 "," 	84.2 "," 	84.6 "," 	85.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50603,Canning,"51,241","52,166","52,944","54,449","58,332"," 	37 "," 	37 "," 	37 "," 	37 "," 	37 ","3,079,753,744","3,174,308,455","3,307,986,739","3,570,352,399","3,976,906,464","49,080","49,887","50,668","53,994","56,976","60,104","60,850","62,481","65,572","68,177"," 	80.5 "," 	79.4 "," 	79.2 "," 	79.6 "," 	81.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50604,Gosnells,"62,029","62,961","63,620","65,524","70,337"," 	38 "," 	38 "," 	38 "," 	39 "," 	39 ","3,643,111,840","3,773,757,790","3,890,492,714","4,144,494,498","4,613,377,417","51,867","53,258","53,895","55,482","57,641","58,732","59,938","61,152","63,252","65,590"," 	84.4 "," 	83.8 "," 	83.7 "," 	83.9 "," 	85.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50605,Kalamunda,"30,804","31,091","31,094","31,858","33,412"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","2,036,398,056","2,112,908,450","2,179,485,790","2,318,257,123","2,503,313,813","56,183","57,979","59,623","61,822","63,638","66,108","67,968","70,093","72,768","74,923"," 	78.8 "," 	78.5 "," 	78.9 "," 	79.7 "," 	80.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50606,Serpentine - Jarrahdale,"15,578","16,310","16,764","17,522","18,823"," 	37 "," 	37 "," 	38 "," 	38 "," 	38 ","1,025,911,398","1,098,785,283","1,167,554,457","1,276,123,927","1,409,464,863","57,109","58,630","60,607","63,492","65,000","65,844","67,373","69,647","72,830","74,880"," 	82.5 "," 	82.6 "," 	82.9 "," 	83.1 "," 	84.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50607,South Perth,"23,326","23,221","23,460","23,966","24,943"," 	38 "," 	38 "," 	38 "," 	38 "," 	39 ","1,824,332,061","1,862,956,129","1,927,789,360","2,048,368,810","2,199,282,149","58,478","59,526","61,399","65,209","66,811","78,197","80,227","82,173","85,470","88,172"," 	73.5 "," 	72.9 "," 	73.1 "," 	73.6 "," 	74.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50701,Cockburn,"60,714","62,408","64,468","66,766","70,993"," 	38 "," 	38 "," 	38 "," 	38 "," 	39 ","4,074,797,065","4,245,157,926","4,489,605,867","4,868,526,098","5,375,609,988","57,140","58,545","59,860","62,801","65,295","67,110","68,026","69,641","72,919","75,720"," 	84.0 "," 	83.8 "," 	84.1 "," 	84.2 "," 	84.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50702,Fremantle,"21,911","22,011","22,306","22,347","23,941"," 	40 "," 	40 "," 	40 "," 	41 "," 	40 ","1,624,346,297","1,668,684,791","1,742,280,184","1,849,305,129","2,020,358,430","55,011","56,852","58,699","63,991","64,138","74,124","75,822","78,108","82,754","84,389"," 	75.4 "," 	74.7 "," 	75.0 "," 	74.9 "," 	75.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50703,Kwinana,"21,580","22,636","23,199","24,441","26,902"," 	36 "," 	36 "," 	37 "," 	37 "," 	37 ","1,326,145,791","1,412,364,401","1,497,778,730","1,627,997,691","1,869,779,359","55,337","56,617","58,511","59,964","62,586","61,467","62,384","64,562","66,609","69,503"," 	89.0 "," 	88.7 "," 	88.4 "," 	88.9 "," 	90.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50704,Melville,"54,215","54,592","55,128","56,422","59,470"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","4,129,434,915","4,281,115,394","4,409,852,771","4,698,894,236","5,109,600,657","56,762","58,367","60,324","63,318","65,352","76,171","78,419","79,993","83,281","85,919"," 	71.6 "," 	71.1 "," 	71.3 "," 	72.0 "," 	73.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50705,Rockingham,"67,509","68,875","70,206","72,844","77,687"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","4,551,351,687","4,715,444,512","4,905,499,390","5,265,172,737","5,820,749,123","56,825","58,449","59,841","61,872","64,190","67,414","68,464","69,873","72,280","74,926"," 	85.8 "," 	85.5 "," 	85.7 "," 	86.0 "," 	86.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
